gvkey,iid,datadate,tic,ajexdi,prccd
011259,01,19911129,WMT,4.0000,48.8750
011259,01,19911202,WMT,4.0000,49.7500
011259,01,19911203,WMT,4.0000,50.0000
011259,01,19911204,WMT,4.0000,50.3750
011259,01,19911205,WMT,4.0000,50.8750
011259,01,19911206,WMT,4.0000,51.8750
011259,01,19911209,WMT,4.0000,51.5000
011259,01,19911210,WMT,4.0000,51.7500
011259,01,19911211,WMT,4.0000,51.5000
011259,01,19911212,WMT,4.0000,51.7500
011259,01,19911213,WMT,4.0000,52.6250
011259,01,19911216,WMT,4.0000,53.1250
011259,01,19911217,WMT,4.0000,53.2500
011259,01,19911218,WMT,4.0000,53.1250
011259,01,19911219,WMT,4.0000,52.6250
011259,01,19911220,WMT,4.0000,53.3750
011259,01,19911223,WMT,4.0000,55.2500
011259,01,19911224,WMT,4.0000,54.3750
011259,01,19911226,WMT,4.0000,55.6250
011259,01,19911227,WMT,4.0000,56.5000
011259,01,19911230,WMT,4.0000,58.7500
011259,01,19911231,WMT,4.0000,58.8750
011259,01,19920102,WMT,4.0000,59.1250
011259,01,19920103,WMT,4.0000,57.7500
011259,01,19920106,WMT,4.0000,56.7500
011259,01,19920107,WMT,4.0000,56.5000
011259,01,19920108,WMT,4.0000,57.0000
011259,01,19920109,WMT,4.0000,57.0000
011259,01,19920110,WMT,4.0000,56.6250
011259,01,19920113,WMT,4.0000,57.8750
011259,01,19920114,WMT,4.0000,59.0000
011259,01,19920115,WMT,4.0000,58.6250
011259,01,19920116,WMT,4.0000,58.0000
011259,01,19920117,WMT,4.0000,57.1250
011259,01,19920120,WMT,4.0000,55.7500
011259,01,19920121,WMT,4.0000,54.5000
011259,01,19920122,WMT,4.0000,56.5000
011259,01,19920123,WMT,4.0000,55.5000
011259,01,19920124,WMT,4.0000,56.6250
011259,01,19920127,WMT,4.0000,55.8750
011259,01,19920128,WMT,4.0000,55.3750
011259,01,19920129,WMT,4.0000,54.8750
011259,01,19920130,WMT,4.0000,54.3750
011259,01,19920131,WMT,4.0000,53.8750
011259,01,19920203,WMT,4.0000,54.7500
011259,01,19920204,WMT,4.0000,55.5000
011259,01,19920205,WMT,4.0000,55.3750
011259,01,19920206,WMT,4.0000,54.7500
011259,01,19920207,WMT,4.0000,54.5000
011259,01,19920210,WMT,4.0000,54.6250
011259,01,19920211,WMT,4.0000,54.3750
011259,01,19920212,WMT,4.0000,54.1250
011259,01,19920213,WMT,4.0000,54.1250
011259,01,19920214,WMT,4.0000,53.3750
011259,01,19920218,WMT,4.0000,51.3750
011259,01,19920219,WMT,4.0000,52.1250
011259,01,19920220,WMT,4.0000,53.2500
011259,01,19920221,WMT,4.0000,52.1250
011259,01,19920224,WMT,4.0000,51.7500
011259,01,19920225,WMT,4.0000,51.5000
011259,01,19920226,WMT,4.0000,53.8750
011259,01,19920227,WMT,4.0000,54.7500
011259,01,19920228,WMT,4.0000,54.0000
011259,01,19920302,WMT,4.0000,54.0000
011259,01,19920303,WMT,4.0000,53.2500
011259,01,19920304,WMT,4.0000,52.0000
011259,01,19920305,WMT,4.0000,53.2500
011259,01,19920306,WMT,4.0000,52.8750
011259,01,19920309,WMT,4.0000,52.6250
011259,01,19920310,WMT,4.0000,52.7500
011259,01,19920311,WMT,4.0000,52.3750
011259,01,19920312,WMT,4.0000,52.8750
011259,01,19920313,WMT,4.0000,52.3750
011259,01,19920316,WMT,4.0000,53.1250
011259,01,19920317,WMT,4.0000,53.7500
011259,01,19920318,WMT,4.0000,53.2500
011259,01,19920319,WMT,4.0000,53.1250
011259,01,19920320,WMT,4.0000,53.2500
011259,01,19920323,WMT,4.0000,52.6250
011259,01,19920324,WMT,4.0000,53.1250
011259,01,19920325,WMT,4.0000,53.5000
011259,01,19920326,WMT,4.0000,53.3750
011259,01,19920327,WMT,4.0000,53.2500
011259,01,19920330,WMT,4.0000,53.0000
011259,01,19920331,WMT,4.0000,53.2500
011259,01,19920401,WMT,4.0000,53.0000
011259,01,19920402,WMT,4.0000,52.0000
011259,01,19920403,WMT,4.0000,51.6250
011259,01,19920406,WMT,4.0000,52.8750
011259,01,19920407,WMT,4.0000,51.6250
011259,01,19920408,WMT,4.0000,51.3750
011259,01,19920409,WMT,4.0000,52.8750
011259,01,19920410,WMT,4.0000,52.8750
011259,01,19920413,WMT,4.0000,53.5000
011259,01,19920414,WMT,4.0000,54.6250
011259,01,19920415,WMT,4.0000,55.2500
011259,01,19920416,WMT,4.0000,54.5000
011259,01,19920420,WMT,4.0000,52.8750
011259,01,19920421,WMT,4.0000,52.6250
011259,01,19920422,WMT,4.0000,52.3750
011259,01,19920423,WMT,4.0000,52.6250
011259,01,19920424,WMT,4.0000,51.7500
011259,01,19920427,WMT,4.0000,51.8750
011259,01,19920428,WMT,4.0000,51.8750
011259,01,19920429,WMT,4.0000,52.1250
011259,01,19920430,WMT,4.0000,52.2500
011259,01,19920501,WMT,4.0000,51.5000
011259,01,19920504,WMT,4.0000,51.8750
011259,01,19920505,WMT,4.0000,52.0000
011259,01,19920506,WMT,4.0000,51.8750
011259,01,19920507,WMT,4.0000,51.7500
011259,01,19920508,WMT,4.0000,52.0000
011259,01,19920511,WMT,4.0000,52.8750
011259,01,19920512,WMT,4.0000,53.2500
011259,01,19920513,WMT,4.0000,52.8750
011259,01,19920514,WMT,4.0000,52.1250
011259,01,19920515,WMT,4.0000,51.7500
011259,01,19920518,WMT,4.0000,53.0000
